brand,title,product_type,tags,handle,product_url,price_min_inr,price_max_inr,option_names,variants,num_images,image_urls,created_at,updated_at
Crompton,Cromdeco - Glass Cylinder,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Decorative Suspended, Edu Cafeteria, MD Cafeteria, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-glass-cylinder,https://www.crompton.co.in/products/professional-lighting-glass-cylinder,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Glasscylinder-ProductImage.webp?v=1787052805 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Glasscylinder-ApplicationImage.webp?v=1787052805 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-GlassCylinder1.webp?v=1787052806 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-GlassCylinder2.webp?v=1787052806 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-GlassCylinder3.webp?v=1787052806,2026-08-18T17:03:23+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Fabric Square,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-fabric-square,https://www.crompton.co.in/products/professional-lighting-cromdeco-fabric-square,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Fabricsquare-ProductImage.webp?v=1787052803 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Fabricsquare-ApplicationImage.webp?v=1787052803 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricSquare1.webp?v=1787052804 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricSquare2.webp?v=1787052804 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricSquare3.webp?v=1787052803,2026-08-18T17:03:21+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Fabric Dome,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-fabric-dome,https://www.crompton.co.in/products/professional-lighting-cromdeco-fabric-dome,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Fabricdome-ProductImage.webp?v=1787052801 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Fabricdome-ApplicationImage.webp?v=1787052801 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricDome1.webp?v=1787052802 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricDome2.webp?v=1787052802 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricDome3.webp?v=1787052801,2026-08-18T17:03:19+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Fabric Cylinder,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-fabric-cylinder,https://www.crompton.co.in/products/professional-lighting-cromdeco-fabric-cylinder,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Fabriccylinder-ProductImage.webp?v=1787052799 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Fabriccylinder-ApplicationImage.webp?v=1787052799 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricCylinder1.webp?v=1787052800 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricCylinder2.webp?v=1787052800 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-FabricCylinder3.webp?v=1787052800,2026-08-18T17:03:17+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Wood Dome,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-wood-dome,https://www.crompton.co.in/products/professional-lighting-cromdeco-wood-dome,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Wooddome-ProductImage.webp?v=1787052798 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_wooddome-AI.webp?v=1787052798 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WoodDome1.webp?v=1787052798 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WoodDome2.webp?v=1787052798 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WoodDome3.webp?v=1787052798,2026-08-18T17:03:15+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Wood Cylinder,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-wood-cylinder,https://www.crompton.co.in/products/professional-lighting-cromdeco-wood-cylinder,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Woodcylinder-ProductImage.webp?v=1787052796 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_woodcylinder-AI_1.webp?v=1787052796 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WoodCylinder1.webp?v=1787052796 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor_-_Wood_Cylinder-2.webp?v=1787052796 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WoodCylinder3.webp?v=1787052796,2026-08-18T17:03:13+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Wire Hexa,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-wire-hexa,https://www.crompton.co.in/products/professional-lighting-cromdeco-wire-hexa,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Wirehexa-ProductImage.webp?v=1787052794 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_wirehexa-AI.webp?v=1787052794 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WireHexa1.webp?v=1787052794 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WireHexa2.webp?v=1787052794 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WireHexa.webp?v=1787052794,2026-08-18T17:03:11+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Wire Bell,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-wire-cone,https://www.crompton.co.in/products/professional-lighting-cromdeco-wire-cone,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Wirecone-ProductImage.webp?v=1787052792 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_wirecone-AI.webp?v=1787052792 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WireCone1_dd63febe-18b6-4dd9-a88b-32103dbe1581.webp?v=1787052792 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WireCone2-17.webp?v=1787052792 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WireCone.webp?v=1787052792,2026-08-18T17:03:09+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Wire Pendant,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-wire-pendant,https://www.crompton.co.in/products/professional-lighting-wire-pendant,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_CromdecoWirePendant-ProductImage_0332840a-958b-4922-9c5d-654d6f0bed3f.webp?v=1787052790 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_wire-AI_ebb94b49-a1b9-44e4-9c41-3104efc2138b.webp?v=1787052789 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WirePendant1.webp?v=1787052790 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WirePendant2.webp?v=1787052790 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-WirePendant3.webp?v=1787052790,2026-08-18T17:03:07+05:30,2026-09-08T08:56:46+05:30
Crompton,Cromdeco - Metal Pendant,Professional Indoor Commercial,"Auditoriums, Bespoke Deco Lights, Breakout Zones, Cafeteria, Corridors, Decorative Suspended, Edu Cafeteria, MD Auditoriums, MD Cafeteria, MD Corridors, product-bespoke-deco-lights, product-cromdeco, product-indoor, Reception Area",professional-lighting-cromdeco-metal-pendant,https://www.crompton.co.in/products/professional-lighting-cromdeco-metal-pendant,0.0,0.0,Title,Default Title :: SKU=None :: ₹0.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Metalpendant-ProductImage.webp?v=1787052787 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Indoor_Metalpendant-ApplicationImage.webp?v=1787052788 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-MetalPendant1.webp?v=1787052788 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-MetalPendant2.webp?v=1787052788 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PDP_Indoor-MetalPendant3.webp?v=1787052789,2026-08-18T17:03:05+05:30,2026-09-08T08:56:46+05:30
